dataset,weibull_shape,rho,horizon,model,test_run_id,MAE,RMSE,n_test,MAE_std,relative_improvement_over_persistence,n_test_runs
rich_features,0.5,0.8,short,Random Forest,27,2.6866418168669117,3.5446933021634806,18698.0,,,
rich_features,0.5,0.8,short,Naive (persistence),28,2.575107752886713,3.6312056170036806,18793.0,,,
rich_features,0.5,0.8,short,Linear Regression,28,2.6651375886212523,3.5758950922629804,18793.0,,,
rich_features,0.5,0.8,short,Decision Tree,28,2.8167954874706327,4.014653776679723,18793.0,,,
rich_features,0.5,0.8,short,Random Forest,28,2.791483573803519,3.928145426766773,18793.0,,,
rich_features,0.5,0.8,short,Naive (persistence),29,2.50079575596817,3.5269331287153305,18850.0,,,
rich_features,0.5,0.8,short,Linear Regression,29,2.5599081981155494,3.438419825897615,18850.0,,,
rich_features,0.5,0.8,short,Decision Tree,29,2.5738646085421055,3.412928246598795,18850.0,,,
rich_features,0.5,0.8,short,Random Forest,29,2.567865234381562,3.4001325762419463,18850.0,,,
rich_features,0.5,0.8,short,Linear Regression,ALL_MEAN,2.5979547991390177,,,0.12477856410075754,-0.029618149148951334,5.0
rich_features,0.5,0.8,short,Decision Tree,ALL_MEAN,2.6427455304603726,,,0.15522831578214366,-0.047369554946082415,5.0
rich_features,0.5,0.8,short,Random Forest,ALL_MEAN,2.631524788547475,,,0.14895645861336831,-0.0429225647504623,5.0
rich_features,0.5,0.8,short,Naive (persistence),ALL_MEAN,2.5232216441468154,,,0.12976220372891312,0.0,5.0
rich_features,0.5,0.8,medium,Naive (persistence),25,3.89379729297666,5.380130690358489,18766.0,,,
rich_features,0.5,0.8,medium,Linear Regression,25,3.932937799613164,5.217824470017898,18766.0,,,
rich_features,0.5,0.8,medium,Decision Tree,25,3.95831023397308,5.20140039116526,18766.0,,,
rich_features,0.5,0.8,medium,Random Forest,25,3.951290523565808,5.189436758201023,18766.0,,,
rich_features,0.5,0.8,medium,Naive (persistence),26,3.281729501713683,4.738876133393409,18965.0,,,
rich_features,0.5,0.8,medium,Linear Regression,26,3.3699980901598434,4.547086377215427,18965.0,,,
rich_features,0.5,0.8,medium,Decision Tree,26,3.3960842179619792,4.482094089108179,18965.0,,,
rich_features,0.5,0.8,medium,Random Forest,26,3.3894338569329574,4.473989927122549,18965.0,,,
rich_features,0.5,0.8,medium,Naive (persistence),27,3.7779441651513532,5.19488628486468,18698.0,,,
rich_features,0.5,0.8,medium,Linear Regression,27,3.815773290244255,5.068144069926056,18698.0,,,
rich_features,0.5,0.8,medium,Decision Tree,27,3.8346969540910845,5.047494665726868,18698.0,,,
rich_features,0.5,0.8,medium,Random Forest,27,3.827262697561496,5.033785537799317,18698.0,,,
rich_features,0.5,0.8,medium,Naive (persistence),28,3.7793859415739903,5.267535196589089,18793.0,,,
rich_features,0.5,0.8,medium,Linear Regression,28,3.861570635721025,5.167281226803937,18793.0,,,
rich_features,0.5,0.8,medium,Decision Tree,28,4.011227989115536,5.5053438977247495,18793.0,,,
rich_features,0.5,0.8,medium,Random Forest,28,4.008846205626406,5.502900688964852,18793.0,,,
rich_features,0.5,0.8,medium,Naive (persistence),29,3.6188328912466843,5.063160753617855,18850.0,,,
rich_features,0.5,0.8,medium,Linear Regression,29,3.636709660715513,4.863276116300186,18850.0,,,
rich_features,0.5,0.8,medium,Decision Tree,29,3.6531305640719465,4.809383234300337,18850.0,,,
rich_features,0.5,0.8,medium,Random Forest,29,3.6500298076721998,4.8032552569653015,18850.0,,,
rich_features,0.5,0.8,medium,Linear Regression,ALL_MEAN,3.72339789529076,,,0.20195948285466006,-0.014456417190394477,5.0
rich_features,0.5,0.8,medium,Decision Tree,ALL_MEAN,3.7706899918427252,,,0.22419031178350066,-0.02734136050795044,5.0
rich_features,0.5,0.8,medium,Random Forest,ALL_MEAN,3.7653726182717735,,,0.22463710886526111,-0.02589261828556455,5.0
rich_features,0.5,0.8,medium,Naive (persistence),ALL_MEAN,3.670337958532474,,,0.2131074551139693,0.0,5.0
rich_features,0.5,0.8,long,Naive (persistence),25,5.621869338164766,7.688010793750879,18766.0,,,
rich_features,0.5,0.8,long,Linear Regression,25,5.545320754154548,7.32568387555467,18766.0,,,
rich_features,0.5,0.8,long,Decision Tree,25,5.583054688930943,7.311657457717204,18766.0,,,
rich_features,0.5,0.8,long,Random Forest,25,5.577547176614531,7.29860487297792,18766.0,,,
rich_features,0.5,0.8,long,Naive (persistence),26,4.604481940416557,6.6036843889277765,18965.0,,,
rich_features,0.5,0.8,long,Linear Regression,26,4.601721180374899,6.154091081668071,18965.0,,,
rich_features,0.5,0.8,long,Decision Tree,26,4.606711357716963,6.043896630312484,18965.0,,,
rich_features,0.5,0.8,long,Random Forest,26,4.601996694096741,6.031772450719788,18965.0,,,
rich_features,0.5,0.8,long,Naive (persistence),27,5.479837415766392,7.471491795214088,18698.0,,,
rich_features,0.5,0.8,long,Linear Regression,27,5.387375198556495,7.1939500129788785,18698.0,,,
rich_features,0.5,0.8,long,Decision Tree,27,5.34991523649939,7.088525074269839,18698.0,,,
rich_features,0.5,0.8,long,Random Forest,27,5.340951337452136,7.0774579777332605,18698.0,,,
rich_features,0.5,0.8,long,Naive (persistence),28,5.315117330921088,7.466496942855421,18793.0,,,
rich_features,0.5,0.8,long,Linear Regression,28,5.3852555178607275,7.255998676811666,18793.0,,,
rich_features,0.5,0.8,long,Decision Tree,28,5.52075649777096,7.454802955832306,18793.0,,,
rich_features,0.5,0.8,long,Random Forest,28,5.528467769416841,7.4913619066884385,18793.0,,,
rich_features,0.5,0.8,long,Naive (persistence),29,5.127957559681698,7.149661934839533,18850.0,,,
rich_features,0.5,0.8,long,Linear Regression,29,5.03936692001198,6.705968164088588,18850.0,,,
rich_features,0.5,0.8,long,Decision Tree,29,5.022176062355841,6.619109808048356,18850.0,,,
rich_features,0.5,0.8,long,Random Forest,29,5.018803969498129,6.608349257602809,18850.0,,,
rich_features,0.5,0.8,long,Linear Regression,ALL_MEAN,5.191807914191729,,,0.3382544829653523,0.0072745457390751556,5.0
rich_features,0.5,0.8,long,Decision Tree,ALL_MEAN,5.216522768654819,,,0.3617562605263828,0.002548819069412067,5.0
rich_features,0.5,0.8,long,Random Forest,ALL_MEAN,5.213553389415676,,,0.36326896623918276,0.003116593995366901,5.0
rich_features,0.5,0.8,long,Naive (persistence),ALL_MEAN,5.2298527169901,,,0.3535281223787934,0.0,5.0
rich_features,0.5,0.8,extra_long,Naive (persistence),25,4.855909623787701,6.636454152113021,18766.0,,,
rich_features,0.5,0.8,extra_long,Linear Regression,25,4.834341777352678,6.378947204855609,18766.0,,,
rich_features,0.5,0.8,extra_long,Decision Tree,25,4.854988536152814,6.365573677904226,18766.0,,,
rich_features,0.5,0.8,extra_long,Random Forest,25,4.845492957779704,6.3497556637636015,18766.0,,,
rich_features,0.5,0.8,extra_long,Naive (persistence),26,3.997679936725547,5.746650464697351,18965.0,,,
rich_features,0.5,0.8,extra_long,Linear Regression,26,4.051601132401164,5.434097494954751,18965.0,,,
rich_features,0.5,0.8,extra_long,Decision Tree,26,4.0636665276979445,5.345459538619303,18965.0,,,
rich_features,0.5,0.8,extra_long,Random Forest,26,4.056175269708538,5.334441422018191,18965.0,,,
rich_features,0.5,0.8,extra_long,Naive (persistence),27,4.698630869611724,6.430507597399264,18698.0,,,
rich_features,0.5,0.8,extra_long,Linear Regression,27,4.683591491952974,6.233203679907534,18698.0,,,
rich_features,0.5,0.8,extra_long,Decision Tree,27,4.693035987162677,6.190895125688682,18698.0,,,
rich_features,0.5,0.8,extra_long,Random Forest,27,4.674836445395649,6.163464612263892,18698.0,,,
rich_features,0.5,0.8,extra_long,Naive (persistence),28,4.626988772415261,6.463751054032096,18793.0,,,
rich_features,0.5,0.8,extra_long,Linear Regression,28,4.699768903951659,6.309603848294242,18793.0,,,
rich_features,0.5,0.8,extra_long,Decision Tree,28,4.848295595889258,6.5682221470698945,18793.0,,,
rich_features,0.5,0.8,extra_long,Random Forest,28,4.851101027851393,6.578250202714869,18793.0,,,
rich_features,0.5,0.8,extra_long,Naive (persistence),29,4.448859416445623,6.196041347664076,18850.0,,,
rich_features,0.5,0.8,extra_long,Linear Regression,29,4.411340758896499,5.873177748859352,18850.0,,,
rich_features,0.5,0.8,extra_long,Decision Tree,29,4.41179514127833,5.806687044074699,18850.0,,,
rich_features,0.5,0.8,extra_long,Random Forest,29,4.40733881072323,5.795394267120292,18850.0,,,
rich_features,0.5,0.8,extra_long,Linear Regression,ALL_MEAN,4.536128812910995,,,0.27849359952145863,-0.002323461469663668,5.0
rich_features,0.5,0.8,extra_long,Decision Tree,ALL_MEAN,4.574356357636204,,,0.30169926476685455,-0.01077039199848806,5.0
rich_features,0.5,0.8,extra_long,Random Forest,ALL_MEAN,4.566988902291702,,,0.3021039623498827,-0.009142445869157134,5.0
rich_features,0.5,0.8,extra_long,Naive (persistence),ALL_MEAN,4.525613723797171,,,0.29458870379140173,0.0,5.0
rich_features,0.5,0.9,short,Naive (persistence),25,3.103117378856961,4.134052900426218,18862.0,,,
rich_features,0.5,0.9,short,Linear Regression,25,3.132058640414731,4.068056906486191,18862.0,,,
rich_features,0.5,0.9,short,Decision Tree,25,3.1773600721372466,4.099124524571124,18862.0,,,
rich_features,0.5,0.9,short,Random Forest,25,3.158196917285182,4.070197186365787,18862.0,,,
rich_features,0.5,0.9,short,Naive (persistence),26,3.1773971878634106,4.204305104833122,18918.0,,,
rich_features,0.5,0.9,short,Linear Regression,26,3.2132307890874734,4.152781278286435,18918.0,,,
rich_features,0.5,0.9,short,Decision Tree,26,3.2758191468492637,4.213047286478892,18918.0,,,
rich_features,0.5,0.9,short,Random Forest,26,3.2430509970375914,4.161328174664142,18918.0,,,
rich_features,0.5,0.9,short,Naive (persistence),27,3.2130998772220147,4.240180154484774,18733.0,,,
rich_features,0.5,0.9,short,Linear Regression,27,3.255694005614939,4.191203935253826,18733.0,,,
rich_features,0.5,0.9,short,Decision Tree,27,3.3299497219696987,4.280126481236281,18733.0,,,
rich_features,0.5,0.9,short,Random Forest,27,3.296681835506622,4.227671231246851,18733.0,,,
rich_features,0.5,0.9,short,Naive (persistence),28,3.1252680102915953,4.162625970979258,18656.0,,,
rich_features,0.5,0.9,short,Linear Regression,28,3.15354721392731,4.096325477408683,18656.0,,,
rich_features,0.5,0.9,short,Decision Tree,28,3.2156175941396787,4.15139546174506,18656.0,,,
rich_features,0.5,0.9,short,Random Forest,28,3.1911020972932143,4.114616238801668,18656.0,,,
rich_features,0.5,0.9,short,Naive (persistence),29,3.013921847808891,4.068644498951886,18963.0,,,
rich_features,0.5,0.9,short,Linear Regression,29,3.061421150137712,4.01039345672003,18963.0,,,
rich_features,0.5,0.9,short,Decision Tree,29,3.106941455254608,4.038958310588546,18963.0,,,
rich_features,0.5,0.9,short,Random Forest,29,3.089030120100981,4.005985451055343,18963.0,,,
rich_features,0.5,0.9,short,Linear Regression,ALL_MEAN,3.1631903598364333,,,0.0670523904149913,-0.011715588169638691,5.0
rich_features,0.5,0.9,short,Decision Tree,ALL_MEAN,3.2211375980700994,,,0.07722415598575282,-0.0302494471990431,5.0
rich_features,0.5,0.9,short,Random Forest,ALL_MEAN,3.1956123934447183,,,0.07105701210758099,-0.022085459429412646,5.0
rich_features,0.5,0.9,short,Naive (persistence),ALL_MEAN,3.126560860408575,,,0.06828198747583392,0.0,5.0
rich_features,0.5,0.9,medium,Naive (persistence),25,4.574594422648712,6.030767963612969,18862.0,,,
rich_features,0.5,0.9,medium,Linear Regression,25,4.568397327931668,5.897850194963476,18862.0,,,
rich_features,0.5,0.9,medium,Decision Tree,25,4.609927809897224,5.896944866772608,18862.0,,,
rich_features,0.5,0.9,medium,Random Forest,25,4.599455290468122,5.87700023533607,18862.0,,,
rich_features,0.5,0.9,medium,Naive (persistence),26,4.723120837297811,6.16370223875922,18918.0,,,
rich_features,0.5,0.9,medium,Linear Regression,26,4.738372198860731,6.071587025204474,18918.0,,,
rich_features,0.5,0.9,medium,Decision Tree,26,4.76782989929845,6.084998161636143,18918.0,,,
rich_features,0.5,0.9,medium,Random Forest,26,4.746768981253385,6.045793644413757,18918.0,,,
rich_features,0.5,0.9,medium,Naive (persistence),27,4.760529546789089,6.19120506241824,18733.0,,,
rich_features,0.5,0.9,medium,Linear Regression,27,4.799051495541348,6.105960065585082,18733.0,,,
rich_features,0.5,0.9,medium,Decision Tree,27,4.869882283522742,6.17616979417245,18733.0,,,
rich_features,0.5,0.9,medium,Random Forest,27,4.828052730855044,6.118591078275405,18733.0,,,
rich_features,0.5,0.9,medium,Naive (persistence),28,4.674367495711835,6.1490605412785415,18656.0,,,
rich_features,0.5,0.9,medium,Linear Regression,28,4.674141353537169,6.027048256995689,18656.0,,,
rich_features,0.5,0.9,medium,Decision Tree,28,4.716660647438627,6.045142103175013,18656.0,,,
rich_features,0.5,0.9,medium,Random Forest,28,4.694752886902867,6.010069166083556,18656.0,,,
rich_features,0.5,0.9,medium,Naive (persistence),29,4.436745240731952,5.901152756889853,18963.0,,,
rich_features,0.5,0.9,medium,Linear Regression,29,4.477274061465383,5.7935277526965185,18963.0,,,
rich_features,0.5,0.9,medium,Decision Tree,29,4.507446065730269,5.762710934150662,18963.0,,,
rich_features,0.5,0.9,medium,Random Forest,29,4.492634539784536,5.742716350955214,18963.0,,,
rich_features,0.5,0.9,medium,Linear Regression,ALL_MEAN,4.65144728746726,,,0.1158374477718592,-0.0037928930050445953,5.0
rich_features,0.5,0.9,medium,Decision Tree,ALL_MEAN,4.694349341177462,,,0.1255140071656006,-0.013051253671767515,5.0
rich_features,0.5,0.9,medium,Random Forest,ALL_MEAN,4.672332885852791,,,0.11652870750318575,-0.00830005258998523,5.0
rich_features,0.5,0.9,medium,Naive (persistence),ALL_MEAN,4.633871508635879,,,0.1166363276904262,0.0,5.0
rich_features,0.5,0.9,long,Naive (persistence),25,6.613561658360725,8.764194297591159,18862.0,,,
rich_features,0.5,0.9,long,Linear Regression,25,6.548601027977385,8.500859871306869,18862.0,,,
rich_features,0.5,0.9,long,Decision Tree,25,6.561792975772857,8.418969132357013,18862.0,,,
rich_features,0.5,0.9,long,Random Forest,25,6.5542890430225835,8.405125272922962,18862.0,,,
rich_features,0.5,0.9,long,Naive (persistence),26,6.832540437678402,8.89619572290342,18918.0,,,
rich_features,0.5,0.9,long,Linear Regression,26,6.782484526498443,8.711199018034998,18918.0,,,
rich_features,0.5,0.9,long,Decision Tree,26,6.767106116822898,8.610722948985307,18918.0,,,
rich_features,0.5,0.9,long,Random Forest,26,6.739945732498338,8.57134025320833,18918.0,,,
rich_features,0.5,0.9,long,Naive (persistence),27,6.776864357017029,8.913892609283996,18733.0,,,
rich_features,0.5,0.9,long,Linear Regression,27,6.790644997418165,8.749467390468375,18733.0,,,
rich_features,0.5,0.9,long,Decision Tree,27,6.844634797125258,8.776207370103071,18733.0,,,
rich_features,0.5,0.9,long,Random Forest,27,6.8203354251699135,8.73767444880561,18733.0,,,
rich_features,0.5,0.9,long,Naive (persistence),28,6.808265437392796,8.987159102336136,18656.0,,,
rich_features,0.5,0.9,long,Linear Regression,28,6.744412147310872,8.736110250750322,18656.0,,,
rich_features,0.5,0.9,long,Decision Tree,28,6.770279752889482,8.67655255694479,18656.0,,,
rich_features,0.5,0.9,long,Random Forest,28,6.76090846805273,8.659443291306228,18656.0,,,
rich_features,0.5,0.9,long,Naive (persistence),29,6.414544112218531,8.464595077465287,18963.0,,,
rich_features,0.5,0.9,long,Linear Regression,29,6.383121743068824,8.226365867769564,18963.0,,,
rich_features,0.5,0.9,long,Decision Tree,29,6.401317884036984,8.149764492870041,18963.0,,,
rich_features,0.5,0.9,long,Random Forest,29,6.389706544330953,8.133344517592247,18963.0,,,
rich_features,0.5,0.9,long,Linear Regression,ALL_MEAN,6.649852888454738,,,0.15984521635692076,0.005875527013579074,5.0
rich_features,0.5,0.9,long,Decision Tree,ALL_MEAN,6.669026305329496,,,0.16363192735825025,0.0030091834619706548,5.0
rich_features,0.5,0.9,long,Random Forest,ALL_MEAN,6.653037042614903,,,0.15891647640111103,0.0053995096295138545,5.0
rich_features,0.5,0.9,long,Naive (persistence),ALL_MEAN,6.689155200533496,,,0.15720375589062022,0.0,5.0
rich_features,0.5,0.9,extra_long,Naive (persistence),25,5.70761319054183,7.529959952962862,18862.0,,,
rich_features,0.5,0.9,extra_long,Linear Regression,25,5.664445555699358,7.328937394420684,18862.0,,,
rich_features,0.5,0.9,extra_long,Decision Tree,25,5.686422455477895,7.284455731167512,18862.0,,,
rich_features,0.5,0.9,extra_long,Random Forest,25,5.673473203097458,7.263642769660881,18862.0,,,
rich_features,0.5,0.9,extra_long,Naive (persistence),26,5.875938259858336,7.655865334809537,18918.0,,,
rich_features,0.5,0.9,extra_long,Linear Regression,26,5.867574210928688,7.519570637791215,18918.0,,,
rich_features,0.5,0.9,extra_long,Decision Tree,26,5.873654776456951,7.468514044534391,18918.0,,,
rich_features,0.5,0.9,extra_long,Random Forest,26,5.8539599652857905,7.444686915474598,18918.0,,,
rich_features,0.5,0.9,extra_long,Naive (persistence),27,5.869481663374793,7.68575202421041,18733.0,,,
rich_features,0.5,0.9,extra_long,Linear Regression,27,5.886454529593354,7.564049006718991,18733.0,,,
rich_features,0.5,0.9,extra_long,Decision Tree,27,5.926346444058941,7.58452679175998,18733.0,,,
rich_features,0.5,0.9,extra_long,Random Forest,27,5.904712864880916,7.555946092361207,18733.0,,,
rich_features,0.5,0.9,extra_long,Naive (persistence),28,5.834101629502573,7.688947119369446,18656.0,,,
rich_features,0.5,0.9,extra_long,Linear Regression,28,5.811043451235869,7.507975942350011,18656.0,,,
rich_features,0.5,0.9,extra_long,Decision Tree,28,5.835539333671382,7.490331564934548,18656.0,,,
rich_features,0.5,0.9,extra_long,Random Forest,28,5.819577499312859,7.460413813148737,18656.0,,,
rich_features,0.5,0.9,extra_long,Naive (persistence),29,5.503612297632231,7.301367820541288,18963.0,,,
rich_features,0.5,0.9,extra_long,Linear Regression,29,5.505660311010717,7.125038878481256,18963.0,,,
rich_features,0.5,0.9,extra_long,Decision Tree,29,5.544729666422719,7.07636726818401,18963.0,,,
rich_features,0.5,0.9,extra_long,Random Forest,29,5.532588927893653,7.053646176208445,18963.0,,,
rich_features,0.5,0.9,extra_long,Linear Regression,ALL_MEAN,5.7470356116935974,,,0.14362962453870598,0.0019300986654778862,5.0
rich_features,0.5,0.9,extra_long,Decision Tree,ALL_MEAN,5.773338535217578,,,0.13939880025428758,-0.002637848718208602,5.0
rich_features,0.5,0.9,extra_long,Random Forest,ALL_MEAN,5.756862492094135,,,0.13599502144004977,0.0002234947370396423,5.0
rich_features,0.5,0.9,extra_long,Naive (persistence),ALL_MEAN,5.758149408181952,,,0.14098288867055625,0.0,5.0
rich_features,0.5,0.95,short,Naive (persistence),25,3.6243767613266855,4.643309021015444,18452.0,,,
rich_features,0.5,0.95,short,Linear Regression,25,3.6314012279009957,4.596568316703977,18452.0,,,
rich_features,0.5,0.95,short,Decision Tree,25,4.2876056608786355,5.44311977846482,18452.0,,,
rich_features,0.5,0.95,short,Random Forest,25,3.9307455739444332,4.97151546125244,18452.0,,,
rich_features,0.5,0.95,short,Naive (persistence),26,3.4329020530367838,4.4508952300650995,18704.0,,,
rich_features,0.5,0.95,short,Linear Regression,26,3.437767243431262,4.394926753968482,18704.0,,,
